DateTime,RH_1m[%],RH_3m[%],RH_7m[%],RH_13m[%]
2025/02/05 03:15, 58.386353, 51.883777, 48.944798, 54.02062
2025/02/05 03:30, 57.834061, 51.601057, 48.898773, 54.250741
2025/02/05 03:45, 58.005008, 51.647081, 49.227518, 53.918709
2025/02/05 04:00, 58.327178, 52.22896, 49.12232, 53.885834
2025/02/05 04:15, 58.353478, 51.72598, 49.349154, 53.895697
2025/02/05 04:30, 58.406077, 51.752279, 49.214368, 53.563664
2025/02/05 04:45, 57.998434, 51.818028, 49.257105, 54.073219
2025/02/05 05:00, 57.788037, 51.525445, 48.537154, 53.898984
2025/02/05 05:15, 58.340328, 51.696393, 48.984247, 53.770773
2025/02/05 05:30, 57.985284, 51.439972, 49.217656, 53.757624
2025/02/05 05:45, 57.995146, 51.633931, 48.599615, 53.458466
2025/02/05 06:00, 58.40279, 51.1967, 48.435243, 53.409154
2025/02/05 06:15, 57.521753, 51.061915, 48.793575, 53.461753
2025/02/05 06:30, 57.87351, 51.495858, 49.026984, 53.708312
2025/02/05 06:45, 57.630239, 51.903502, 49.158482, 53.514352
2025/02/05 07:00, 57.130547, 52.084312, 49.687761, 54.599211
2025/02/05 07:15, 57.60394, 52.840425, 49.92117, 54.582773
2025/02/05 07:30, 57.311357, 52.870012, 50.052668, 54.62551
2025/02/05 07:45, 57.617089, 52.639891, 49.911308, 54.579486
2025/02/05 08:00, 59.87228, 53.297381, 51.466271, 54.747146
2025/02/05 08:15, 57.57764, 53.231632, 52.626741, 54.605786
2025/02/05 08:30, 58.40279, 54.826045, 54.375664, 56.693316
2025/02/05 08:45, 58.849883, 55.329025, 54.898369, 58.652636
2025/02/05 09:00, 59.260814, 55.407923, 54.996992, 59.803243
2025/02/05 09:15, 60.102401, 55.559146, 55.036442, 60.49032
2025/02/05 09:30, 60.171438, 55.81228, 56.795227, 58.846595
2025/02/05 09:45, 61.28917, 56.157462, 56.190336, 60.773041
2025/02/05 10:00, 63.100555, 56.348134, 58.166093, 59.319988
2025/02/05 10:15, 54.878644, 52.804263, 59.379162, 63.587098
2025/02/05 10:30, 56.318547, 56.381008, 62.738936, 64.40896
2025/02/05 10:45, 60.076102, 65.089462, 64.290612, 74.432394
2025/02/05 11:00, 62.374029, 67.906806, 65.625316, 73.988588
2025/02/05 11:15, 63.77777, 67.594499, 65.125624, 69.701754
2025/02/05 11:30, 65.635179, 65.963924, 66.414304, 66.621414
2025/02/05 11:45, 74.935373, 65.855438, 65.898175, 59.730919
2025/02/05 12:00, 77.719843, 65.20781, 62.725786, 63.468749
2025/02/05 12:15, 74.544167, 62.367454, 64.08679, 58.24828
2025/02/05 12:30, 74.724977, 61.709964, 61.696814, 58.606612
2025/02/05 12:45, 73.847228, 62.765235, 62.620588, 61.640928
2025/02/05 13:00, 72.867568, 62.673187, 62.120895, 60.237187
2025/02/05 13:15, 73.193025, 62.301705, 62.28198, 59.149041
2025/02/05 13:30, 71.805721, 61.542304, 61.953235, 59.099729
2025/02/05 13:45, 71.460539, 62.574563, 62.018984, 60.733591
2025/02/05 14:00, 70.500604, 61.723114, 62.485802, 59.865705
2025/02/05 14:15, 71.102207, 65.908037, 67.272329, 65.23411
2025/02/05 14:30, 72.519098, 66.99947, 66.996183, 68.98509
2025/02/05 14:45, 72.07858, 66.775924, 67.804895, 67.913381
2025/02/05 15:00, 69.580118, 64.888928, 65.368895, 69.869414
2025/02/05 15:15, 69.954887, 65.289997, 65.592442, 72.614434
2025/02/05 15:30, 69.659017, 63.873106, 64.967826, 73.511908
2025/02/05 15:45, 69.014677, 64.116377, 66.66415, 72.390887
2025/02/05 16:00, 69.409171, 64.139389, 65.858725, 71.404653
2025/02/05 16:15, 69.165899, 63.909268, 65.516831, 69.895713
2025/02/05 16:30, 68.304588, 63.797494, 64.08679, 69.001527
2025/02/05 16:45, 72.913592, 68.465673, 68.353899, 64.399098
2025/02/05 17:00, 75.438353, 69.659017, 69.133025, 61.647502
2025/02/05 17:15, 76.388426, 69.103438, 67.903519, 63.320814
2025/02/05 17:30, 75.343017, 68.715519, 68.537997, 62.988782
2025/02/05 17:45, 73.906402, 68.498547, 67.785171, 66.335405
2025/02/05 18:00, 73.183163, 67.933106, 67.995567, 66.956733
2025/02/05 18:15, 72.693333, 66.427454, 64.159114, 67.324928
2025/02/05 18:30, 70.392118, 63.836944, 62.518677, 66.184183
2025/02/05 18:45, 68.672782, 62.193219, 61.233284, 65.010563
2025/02/05 19:00, 67.262466, 61.18726, 59.961041, 63.593673
2025/02/05 19:15, 66.604976, 60.500183, 58.550725, 62.377316
2025/02/05 19:30, 65.651616, 59.385737, 57.163421, 60.605381
2025/02/05 19:45, 64.507584, 57.7453, 56.118012, 59.714482
2025/02/05 20:00, 62.880296, 56.953025, 55.624895, 59.017543
2025/02/05 20:15, 62.203081, 56.377721, 54.714271, 58.314029
2025/02/05 20:30, 60.986725, 56.226498, 54.385527, 58.179243
2025/02/05 20:45, 59.944604, 55.881316, 53.583389, 57.788037
2025/02/05 21:00, 60.227324, 55.430935, 53.346692, 57.298207
2025/02/05 21:15, 59.20164, 55.039729, 53.573526, 57.373818
2025/02/05 21:30, 59.063567, 55.043016, 53.37628, 57.308069
2025/02/05 21:45, 60.01364, 55.608458, 52.547842, 57.531616
2025/02/05 22:00, 59.379162, 54.803033, 52.297996, 57.285057
2025/02/05 22:15, 59.402174, 54.027195, 51.656943, 57.156846
2025/02/05 22:30, 59.119454, 53.954871, 51.824603, 56.045689
2025/02/05 22:45, 58.563875, 53.215194, 50.233478, 55.851729
2025/02/05 23:00, 58.156231, 53.031097, 50.598385, 55.371761
2025/02/05 23:15, 58.083907, 53.172458, 50.190741, 55.424361
2025/02/05 23:30, 57.077948, 52.823988, 50.677283, 55.302725
2025/02/05 23:45, 56.9333, 52.945624, 50.312377, 55.335599
2025/02/06 00:00, 58.152944, 52.800976, 50.078968, 55.089041
2025/02/06 00:15, 67.630661, 62.258968, 60.00049, 63.189316
2025/02/06 00:30, 82.48007, 77.019616, 68.616895, 83.7556
2025/02/06 00:45, 87.526305, 81.96394, 68.531422, 86.766904
2025/02/06 01:00, 86.747179, 74.498143, 64.895503, 80.606224
2025/02/06 01:15, 87.726839, 74.623066, 68.13364, 80.49445
2025/02/06 01:30, 90.208864, 82.601706, 72.170628, 86.03709
2025/02/06 01:45, 91.435082, 83.594515, 69.093576, 87.486856
2025/02/06 02:00, 89.008945, 79.968459, 66.134871, 81.352475
2025/02/06 02:15, 88.256119, 78.295147, 68.416361, 80.231454
2025/02/06 02:30, 90.369949, 84.074483, 71.523001, 88.551989
2025/02/06 02:45, 90.629657, 83.315082, 69.133025, 88.045722
2025/02/06 03:00, 87.651228, 80.491163, 66.210482, 82.032977
2025/02/06 03:15, 85.323714, 75.606013, 64.234725, 77.874353
2025/02/06 03:30, 82.115163, 71.029883, 63.343826, 76.638272
2025/02/06 03:45, 80.908669, 69.211924, 62.009122, 73.561219
2025/02/06 04:00, 78.614029, 68.15994, 60.634968, 72.459924
2025/02/06 04:15, 77.417398, 66.003373, 60.319373, 70.7373
2025/02/06 04:30, 76.039956, 65.132199, 59.642158, 68.712231
2025/02/06 04:45, 74.715114, 64.501009, 59.053705, 66.700312
2025/02/06 05:00, 74.0379, 63.113705, 59.277251, 65.54313
2025/02/06 05:15, 72.617721, 62.584426, 57.975421, 65.250547
2025/02/06 05:30, 72.463211, 62.045284, 57.311357, 64.284037
2025/02/06 05:45, 72.009543, 61.49628, 56.742628, 63.527924
2025/02/06 06:00, 70.691276, 61.420668, 56.788652, 63.307664
2025/02/06 06:15, 69.708329, 60.648118, 57.071373, 62.817834
2025/02/06 06:30, 69.619567, 60.759891, 56.742628, 62.107745
2025/02/06 06:45, 69.011389, 59.786806, 56.252798, 61.440393
2025/02/06 07:00, 69.823389, 59.878855, 55.933915, 61.949948
2025/02/06 07:15, 69.954887, 59.776944, 55.904328, 61.696814
2025/02/06 07:30, 67.946256, 59.142466, 55.61832, 61.17411
2025/02/06 07:45, 67.499163, 58.889332, 55.276425, 60.611956
2025/02/06 08:00, 69.054126, 59.273964, 55.884603, 60.240474
2025/02/06 08:15, 63.291227, 57.935972, 56.969462, 59.431761
2025/02/06 08:30, 63.567373, 58.968231, 58.695373, 61.407519
2025/02/06 08:45, 63.41615, 59.21479, 59.609284, 61.969673
2025/02/06 09:00, 63.396426, 58.652636, 57.952409, 63.514774
2025/02/06 09:15, 63.406288, 59.319988, 58.175956, 63.008507
2025/02/06 09:30, 64.293899, 58.537575, 59.573122, 61.969673
2025/02/06 09:45, 64.356361, 59.030693, 60.01364, 63.232053
2025/02/06 10:00, 66.687163, 59.162191, 60.444296, 63.534498
2025/02/06 10:15, 68.097478, 59.504085, 61.437106, 65.332733
2025/02/06 10:30, 71.003584, 59.783519, 62.472652, 63.728458
2025/02/06 10:45, 71.398078, 60.990013, 61.798725, 63.491762
2025/02/06 11:00, 73.081252, 61.427243, 62.258968, 66.927146
2025/02/06 11:15, 74.65594, 61.732976, 61.617915, 64.39581
2025/02/06 11:30, 76.102418, 61.871049, 62.719211, 65.510256
2025/02/06 11:45, 75.076734, 62.850709, 62.729073, 63.843519
2025/02/06 12:00, 75.98407, 62.051859, 61.8316, 63.330677
2025/02/06 12:15, 74.96496, 62.646887, 62.867146, 63.468749
2025/02/06 12:30, 77.312199, 63.169592, 61.351632, 59.530385
2025/02/06 12:45, 76.575811, 61.417381, 62.535114, 61.802013
2025/02/06 13:00, 77.036054, 63.544361, 62.025559, 60.095826
2025/02/06 13:15, 76.059681, 64.093365, 64.132814, 59.938029
2025/02/06 13:30, 76.851956, 63.100555, 62.972345, 60.306223
2025/02/06 13:45, 78.088037, 64.310337, 62.015697, 62.301705
2025/02/06 14:00, 77.496296, 64.977689, 64.412247, 60.141851
2025/02/06 14:15, 72.824831, 72.667033, 70.096248, 68.876604
2025/02/06 14:30, 72.956329, 70.115972, 69.843114, 72.551972
2025/02/06 14:45, 71.667649, 69.915438, 70.540053, 72.785381
2025/02/06 15:00, 72.269252, 72.456636, 71.075908, 72.995778
2025/02/06 15:15, 70.786612, 68.291438, 71.11207, 74.093786
2025/02/06 15:30, 70.043648, 66.272944, 71.102207, 74.169398
2025/02/06 15:45, 70.796474, 67.055357, 69.438758, 72.788669
2025/02/06 16:00, 70.224458, 68.196102, 70.757025, 72.627584
2025/02/06 16:15, 69.47492, 66.877835, 70.398693, 71.260005
2025/02/06 16:30, 68.363762, 64.43526, 70.135697, 69.445333
2025/02/06 16:45, 74.524442, 70.161997, 69.027827, 65.332733
2025/02/06 17:00, 76.309527, 71.138369, 70.096248, 65.069737
2025/02/06 17:15, 76.26679, 70.921397, 70.263908, 65.138774
2025/02/06 17:30, 76.388426, 70.826061, 70.221171, 63.922418
2025/02/06 17:45, 75.905171, 69.931875, 69.156037, 63.541073
2025/02/06 18:00, 74.938661, 69.780653, 68.850304, 66.493203
2025/02/06 18:15, 74.248296, 68.643195, 65.000701, 68.008717
2025/02/06 18:30, 72.344863, 66.131584, 63.712021, 67.032345
2025/02/06 18:45, 70.457867, 64.560183, 62.778385, 66.38143
2025/02/06 19:00, 69.26781, 63.600247, 61.50943, 64.91194
2025/02/06 19:15, 68.038304, 62.245818, 60.256911, 63.846806
2025/02/06 19:30, 67.574774, 61.621203, 58.961656, 62.735648
2025/02/06 19:45, 66.907422, 60.460733, 58.5836, 62.048571
2025/02/06 20:00, 65.931049, 60.128701, 57.906385, 60.914401
2025/02/06 20:15, 65.539843, 59.727632, 57.876798, 60.911114
2025/02/06 20:30, 64.957964, 59.260814, 57.068085, 60.283211
2025/02/06 20:45, 64.639081, 58.807146, 56.522369, 60.003778
2025/02/06 21:00, 63.902693, 59.056992, 56.62428, 59.763794
2025/02/06 21:15, 65.043438, 59.3693, 56.690029, 59.306838
2025/02/06 21:30, 64.320199, 58.41594, 55.808992, 59.18849
2025/02/06 21:45, 64.701543, 58.281154, 56.213348, 58.770984
2025/02/06 22:00, 63.836944, 58.396215, 55.743243, 58.205543
2025/02/06 22:15, 64.402385, 58.08062, 55.190952, 58.284442
2025/02/06 22:30, 63.172879, 57.781462, 54.517024, 58.057608
2025/02/06 22:45, 63.389851, 57.258757, 54.842482, 57.432992
2025/02/06 23:00, 63.485187, 57.633527, 54.553186, 57.814336
2025/02/06 23:15, 62.521964, 57.768312, 54.040344, 57.781462
2025/02/06 23:30, 62.844134, 56.716328, 54.152118, 57.294919
2025/02/06 23:45, 62.10117, 56.233073, 53.902271, 57.06151
2025/02/07 00:00, 61.953235, 56.755778, 53.576814, 56.729478
2025/02/07 00:15, 62.074871, 56.949737, 53.402579, 56.561818
2025/02/07 00:30, 61.634353, 56.601267, 53.32368, 56.427033
2025/02/07 00:45, 61.361494, 56.285672, 52.978498, 56.019389
2025/02/07 01:00, 60.940701, 55.703794, 52.735227, 56.265948
2025/02/07 01:15, 61.519292, 55.552571, 52.212522, 55.999664
2025/02/07 01:30, 60.253624, 55.016717, 51.223, 55.384911
2025/02/07 01:45, 60.674417, 53.869397, 51.278887, 55.138352
2025/02/07 02:00, 59.84598, 53.51764, 51.351211, 55.555859
2025/02/07 02:15, 59.155616, 53.445316, 50.785769, 55.562433
2025/02/07 02:30, 58.859745, 53.603114, 50.890968, 55.762968
2025/02/07 02:45, 59.178628, 53.757624, 50.72002, 55.493397
2025/02/07 03:00, 58.882757, 52.994935, 50.667421, 55.493397
2025/02/07 03:15, 58.320604, 53.241494, 51.084927, 55.394774
2025/02/07 03:30, 59.287114, 53.073834, 51.002741, 55.874741
2025/02/07 03:45, 58.787421, 53.083697, 50.585235, 56.032539
2025/02/07 04:00, 59.84598, 53.047535, 50.039518, 55.582158
2025/02/07 04:15, 58.823583, 53.050822, 51.032328, 55.585446
2025/02/07 04:30, 59.997203, 52.968636, 50.246628, 55.572296
2025/02/07 04:45, 58.590174, 53.050822, 50.700296, 55.430935
2025/02/07 05:00, 59.168766, 53.008085, 50.335389, 55.444085
2025/02/07 05:15, 58.974806, 52.952199, 51.167113, 55.483535
2025/02/07 05:30, 58.902482, 52.748377, 50.332101, 55.253413
2025/02/07 05:45, 59.267389, 52.67934, 50.509624, 55.391486
2025/02/07 06:00, 58.346903, 52.751664, 50.128279, 55.210676
2025/02/07 06:15, 58.399502, 52.639891, 50.779194, 55.348749
2025/02/07 06:30, 60.845365, 54.901656, 52.600441, 55.914191
2025/02/07 06:45, 60.155, 58.189106, 57.153559, 60.444296
2025/02/07 07:00, 61.410806, 57.002336, 54.865494, 59.786806
2025/02/07 07:15, 61.216847, 55.989802, 54.257316, 59.339713
2025/02/07 07:30, 61.144523, 55.983227, 53.777348, 58.613187
2025/02/07 07:45, 60.973575, 55.263276, 52.610304, 57.794612
2025/02/07 08:00, 59.178628, 56.183761, 60.082676, 59.428474
2025/02/07 08:15, 63.140005, 59.911729, 65.898175, 66.54909
2025/02/07 08:30, 65.405057, 62.446353, 62.423341, 67.637235
2025/02/07 08:45, 65.58258, 62.390466, 62.906596, 68.554434
2025/02/07 09:30, 69.067276, 65.490531, 67.834482, 75.888734
2025/02/07 09:45, 70.91811, 66.923859, 68.012005, 73.193025
2025/02/07 10:00, 70.017349, 64.921802, 68.212539, 70.997009
2025/02/07 10:15, 70.355956, 66.430741, 68.219114, 73.50862
2025/02/07 10:30, 70.812912, 68.741818, 68.876604, 74.15296
2025/02/07 10:45, 74.531017, 66.798936, 66.680588, 66.249932
2025/02/07 11:00, 73.472458, 64.74428, 64.583195, 63.370126
2025/02/07 11:15, 71.611762, 63.695583, 63.008507, 64.149252
2025/02/07 11:30, 58.113494, 62.646887, 63.804069, 67.795033
2025/02/07 11:45, 73.528345, 62.347729, 62.166919, 65.424782
2025/02/07 12:00, 53.915421, 63.205754, 64.119664, 61.594903
2025/02/07 12:15, 51.827891, 62.212944, 64.021041, 64.106515
2025/02/07 12:30, 73.153576, 62.660037, 63.478612, 63.225478
2025/02/07 12:45, 74.182547, 61.285883, 63.616685, 64.313624
2025/02/07 13:00, 39.713639, 62.942758, 62.206369, 60.947276
2025/02/07 13:15, 42.636182, 62.765235, 63.202466, 59.888717
2025/02/07 13:30, 55.947065, 62.245818, 62.078158, 59.362725
2025/02/07 13:45, 76.230628, 63.675859, 63.909268, 59.826255
2025/02/07 14:00, 79.149884, 62.781673, 63.616685, 62.541689
2025/02/07 14:15, 78.781689, 64.145964, 66.203907, 63.399713
2025/02/07 14:30, 37.944992, 63.662709, 65.503681, 68.143503
2025/02/07 14:45, 77.253025, 62.120895, 65.681203, 67.252604
2025/02/07 15:00, 77.177414, 63.251778, 65.888312, 69.077138
2025/02/07 15:15, 34.670692, 62.962482, 65.102612, 69.866126
2025/02/07 15:30, 75.586288, 62.92632, 64.685106, 70.023924
2025/02/07 15:45, 64.270887, 62.219519, 64.622644, 69.330272
2025/02/07 16:00, 73.669705, 61.519292, 64.185413, 69.257948
2025/02/07 16:15, 76.848669, 60.970288, 64.007891, 66.900847
2025/02/07 16:30, 72.837981, 62.715924, 63.754758, 67.098094
2025/02/07 16:45, 41.597348, 66.000086, 66.693737, 64.178839
2025/02/07 17:00, 45.269429, 66.808798, 67.374239, 59.129316
2025/02/07 17:15, 72.104879, 66.996183, 67.140831, 60.010353
2025/02/07 17:30, 72.512523, 66.542515, 67.107956, 64.540458
2025/02/07 17:45, 71.894483, 66.049397, 66.897559, 62.932895
2025/02/07 18:00, 71.687373, 65.668053, 66.345268, 63.820507
2025/02/07 18:15, 72.058855, 64.767292, 63.925705, 66.578677
2025/02/07 18:30, 71.046321, 64.251162, 62.689624, 66.000086
2025/02/07 18:45, 69.43547, 63.011794, 61.486417, 64.71798
2025/02/07 19:00, 69.484782, 62.364166, 60.444296, 63.649559
2025/02/07 19:15, 67.689835, 61.608053, 59.139178, 61.765851
2025/02/07 19:30, 66.424167, 60.641543, 57.87351, 61.233284
2025/02/07 19:45, 65.063162, 58.856458, 57.544765, 60.917689
2025/02/07 20:00, 64.928377, 58.964944, 57.130547, 60.47717
2025/02/07 20:15, 63.754758, 58.458676, 57.117397, 59.984053
2025/02/07 20:30, 62.75866, 57.981996, 55.651195, 59.569834
2025/02/07 20:45, 62.203081, 57.311357, 55.677494, 59.142466
2025/02/07 21:00, 61.877624, 56.755778, 55.641332, 59.001106
2025/02/07 21:15, 61.654077, 56.663729, 54.885219, 58.787421
2025/02/07 21:30, 61.969673, 56.305397, 54.184992, 58.974806
2025/02/07 21:45, 61.318758, 56.400733, 54.500587, 58.438952
2025/02/07 22:00, 62.193219, 56.58483, 53.386142, 58.5573
2025/02/07 22:15, 62.341154, 55.733381, 53.455178, 57.991859
2025/02/07 22:30, 60.924264, 55.227114, 52.955486, 57.715713
2025/02/07 22:45, 62.390466, 55.190952, 53.047535, 57.403405
2025/02/07 23:00, 60.786191, 55.674207, 53.451891, 57.511891
2025/02/07 23:15, 61.502855, 55.388199, 52.968636, 57.403405
2025/02/07 23:30, 61.907211, 54.786595, 52.613591, 57.301494
2025/02/07 23:45, 60.36211, 54.586061, 52.761526, 57.479016
2025/02/08 00:00, 60.976863, 55.095616, 52.436069, 57.485591
2025/02/08 00:15, 60.526482, 54.549899, 52.426207, 57.304782
2025/02/08 00:30, 60.634968, 55.072603, 52.646466, 57.07466
2025/02/08 00:45, 60.79934, 54.733996, 52.235535, 57.091097
2025/02/08 01:00, 60.690855, 54.733996, 52.140199, 57.367243
2025/02/08 01:15, 61.216847, 54.520312, 51.916652, 57.199583
2025/02/08 01:30, 60.385122, 54.240879, 51.857478, 56.831389
2025/02/08 01:45, 60.184587, 54.076506, 51.430109, 56.479632
2025/02/08 02:00, 59.796668, 53.599826, 51.706255, 56.407308
2025/02/08 02:15, 59.934741, 53.560377, 51.344636, 55.496684
2025/02/08 02:30, 59.984053, 53.037672, 50.851518, 55.726806
2025/02/08 02:45, 60.079389, 53.008085, 51.114514, 55.434223
2025/02/08 03:00, 59.638871, 53.320393, 50.670709, 55.667632
2025/02/08 03:15, 59.629008, 53.050822, 50.466887, 55.628182
2025/02/08 03:30, 59.776944, 52.646466, 50.802207, 55.654482
2025/02/08 03:45, 59.635583, 52.449219, 50.858093, 55.848442
2025/02/08 04:00, 60.569219, 53.409154, 50.986304, 55.513122
2025/02/08 04:15, 59.372587, 53.060684, 50.673996, 55.904328
2025/02/08 04:30, 59.458061, 53.474903, 50.279502, 55.624895
2025/02/08 04:45, 59.773656, 53.277656, 50.371551, 55.585446
2025/02/08 05:00, 60.049802, 52.761526, 50.821931, 55.391486
2025/02/08 05:15, 59.698045, 53.070547, 50.292652, 55.733381
2025/02/08 05:30, 59.747357, 52.774676, 50.496474, 55.815567
2025/02/08 05:45, 60.010353, 52.935761, 50.56551, 55.539421
2025/02/08 06:00, 59.181915, 52.942336, 50.897543, 55.447373
2025/02/08 06:15, 58.87947, 53.004798, 51.078352, 55.707081
2025/02/08 06:30, 59.744069, 52.883162, 50.996166, 55.901041
2025/02/08 06:45, 59.106304, 53.15602, 50.933705, 55.805705
2025/02/08 07:00, 58.951794, 53.991033, 51.318336, 56.601267
2025/02/08 07:15, 59.418612, 54.4973, 52.005413, 57.117397
2025/02/08 07:30, 59.20164, 54.398676, 51.68653, 56.77879
2025/02/08 07:45, 60.891389, 55.348749, 52.459081, 56.657154
2025/02/08 08:00, 62.344442, 56.058838, 53.524215, 57.038498
2025/02/08 08:15, 59.87228, 55.292863, 54.247454, 57.360668
2025/02/08 08:30, 60.421284, 56.259373, 55.693931, 59.162191
2025/02/08 08:45, 60.914401, 56.601267, 56.89385, 60.64483
2025/02/08 09:00, 61.529154, 57.768312, 58.419227, 62.439778
2025/02/08 09:15, 62.301705, 57.761737, 57.400118, 62.81126
2025/02/08 09:30, 63.399713, 58.876183, 58.231842, 62.466077
2025/02/08 09:45, 64.017754, 59.162191, 59.211502, 61.568604
2025/02/08 10:00, 65.339308, 59.776944, 61.936798, 64.330061
2025/02/08 10:15, 67.808183, 60.030077, 62.827697, 63.038094
2025/02/08 10:30, 70.326369, 61.131373, 62.423341, 64.481284
2025/02/08 10:45, 72.150904, 61.923648, 63.051243, 65.237397
2025/02/08 11:00, 73.801203, 62.860571, 63.498337, 65.786401
2025/02/08 11:15, 73.094402, 62.814547, 63.140005, 62.729073
2025/02/08 11:30, 74.409381, 62.633737, 63.600247, 64.287324
2025/02/08 11:45, 74.626353, 62.068296, 62.423341, 62.561413
2025/02/08 12:00, 74.097074, 61.719826, 63.698871, 63.30109
2025/02/08 12:15, 73.252199, 62.518677, 63.702158, 62.679762
2025/02/08 12:30, 72.982628, 62.443065, 63.320814, 60.611956
2025/02/08 12:45, 74.02475, 61.709964, 62.538401, 60.973575
2025/02/08 13:00, 74.369932, 61.976247, 63.573948, 60.260199
2025/02/08 13:15, 73.433009, 62.863859, 63.163017, 58.202255
2025/02/08 13:30, 73.784766, 64.011179, 63.718596, 59.336425
2025/02/08 13:45, 73.219325, 62.328005, 63.12028, 58.682223
2025/02/08 14:00, 72.716345, 62.886871, 62.607438, 59.694757
2025/02/08 14:15, 74.813738, 63.09398, 64.28075, 62.219519
2025/02/08 14:30, 74.465268, 62.896733, 65.237397, 64.681818
2025/02/08 14:45, 73.561219, 63.09398, 66.358418, 67.647098
2025/02/08 15:00, 72.249527, 62.824409, 65.651616, 69.682029
2025/02/08 15:15, 71.789284, 61.841462, 65.58258, 70.148847
2025/02/08 15:30, 72.058855, 62.929608, 64.879065, 70.395406
2025/02/08 15:45, 71.526288, 62.6173, 64.70483, 68.768118
2025/02/08 16:00, 70.26062, 62.804685, 65.0796, 68.682644
2025/02/08 16:15, 69.225074, 61.325332, 63.163017, 66.83181
2025/02/08 16:30, 67.512312, 62.186644, 63.403, 66.111859
2025/02/08 16:45, 71.062758, 66.131584, 66.687163, 65.993511
2025/02/08 17:00, 71.664361, 66.585252, 66.489916, 66.312393
2025/02/08 17:15, 71.759697, 66.138158, 66.779211, 66.818661
2025/02/08 17:30, 71.135082, 65.71079, 66.641138, 63.218903
2025/02/08 17:45, 71.220555, 65.135486, 66.062547, 63.961867
2025/02/08 18:00, 70.168572, 64.645656, 65.132199, 66.937009
2025/02/08 18:15, 69.165899, 63.225478, 62.666612, 66.111859
2025/02/08 18:30, 71.187681, 63.462175, 61.719826, 65.056588
2025/02/08 18:45, 68.991665, 62.216231, 60.930838, 64.004604
2025/02/08 19:00, 68.564296, 61.802013, 59.911729, 63.330677
2025/02/08 19:15, 67.111244, 61.295745, 58.843308, 62.173494
2025/02/08 19:30, 65.730515, 59.908442, 57.981996, 61.029462
2025/02/08 19:45, 64.310337, 59.076717, 57.495454, 60.444296
2025/02/08 20:00, 64.021041, 58.37649, 56.634142, 59.247664
2025/02/08 20:15, 63.866531, 57.10096, 56.210061, 59.55011
2025/02/08 20:30, 62.96577, 56.916863, 55.661057, 58.826871
2025/02/08 20:45, 62.860571, 56.75249, 54.964118, 58.754547
2025/02/08 21:00, 61.654077, 56.696604, 54.520312, 58.189106
2025/02/08 21:15, 62.219519, 56.183761, 53.921996, 57.807761
2025/02/08 21:30, 60.819065, 55.59202, 53.392717, 57.432992
2025/02/08 21:45, 60.102401, 54.81947, 52.981786, 57.186433
2025/02/08 22:00, 60.52977, 54.359227, 53.116571, 56.985899
2025/02/08 22:15, 60.2076, 54.684684, 52.271696, 56.486207
2025/02/08 22:30, 60.066239, 54.526887, 52.255259, 56.716328
2025/02/08 22:45, 59.658596, 53.96802, 51.998838, 56.150887
2025/02/08 23:00, 59.310126, 53.98117, 51.683243, 56.032539
2025/02/08 23:15, 59.70462, 53.639275, 51.781867, 55.947065
2025/02/08 23:30, 59.375875, 53.668863, 51.637219, 55.808992
2025/02/08 23:45, 58.189106, 53.511065, 51.37751, 55.670919
2025/02/09 00:00, 58.72496, 53.415729, 51.541883, 55.901041
2025/02/09 00:15, 69.106725, 63.054531, 60.460733, 64.537171
2025/02/09 00:30, 80.895519, 79.435892, 69.984474, 85.067293
2025/02/09 00:45, 85.412475, 81.48726, 69.349997, 86.283649
2025/02/09 01:00, 85.188928, 75.553414, 65.908037, 80.563487
2025/02/09 01:15, 85.589997, 75.911746, 68.465673, 79.596977
2025/02/09 01:30, 89.62041, 83.081673, 72.614434, 88.108183
2025/02/09 01:45, 92.911147, 84.120507, 69.47492, 88.108183
2025/02/09 02:00, 91.267422, 79.991471, 66.345268, 83.706289
2025/02/09 02:15, 90.43241, 78.055163, 68.879891, 81.050029
2025/02/09 02:30, 92.723763, 84.561025, 72.295551, 87.99641
2025/02/09 02:45, 93.542338, 83.989009, 69.829964, 86.425009
2025/02/09 03:00, 91.349609, 76.743471, 67.236167, 83.177009
2025/02/09 03:15, 89.702596, 72.89058, 66.184183, 80.971131
2025/02/09 03:30, 88.450078, 70.59594, 65.385333, 76.283228
2025/02/09 03:45, 84.478839, 69.451908, 63.153154, 75.323292
2025/02/09 04:00, 82.614855, 67.492588, 62.623875, 73.071389
2025/02/09 04:15, 80.385965, 65.615454, 60.750029, 71.453964
2025/02/09 04:30, 80.570062, 64.648944, 60.621818, 70.030499
2025/02/09 04:45, 78.880313, 63.873106, 60.217462, 68.919341
2025/02/09 05:00, 76.503487, 63.652847, 58.971519, 67.173705
2025/02/09 05:15, 75.934758, 62.765235, 58.856458, 66.864685
2025/02/09 05:30, 74.231859, 62.29513, 58.021446, 65.444507
2025/02/09 05:45, 74.189122, 61.479843, 58.156231, 64.369511
2025/02/09 06:00, 72.515811, 61.170822, 57.722288, 64.014466
2025/02/09 06:15, 71.917495, 60.398272, 56.900425, 63.656134
2025/02/09 06:30, 70.684701, 60.339098, 57.110822, 62.814547
2025/02/09 06:45, 68.419648, 60.155, 56.716328, 62.623875
2025/02/09 07:00, 67.456426, 60.270061, 56.903713, 62.577851
2025/02/09 07:15, 67.568199, 59.799956, 56.759065, 62.472652
